企業コード,出荷指示№,出荷予定日,倉庫コード,出荷店コード,店舗名,BR,品番,  カラー,サイズ,数量,ＰＢ区分,上代単価,下代単価,理由名称,配分理由区分,オペレータＣＤ,データ作成日
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1410150262,60,0,1,1,45000,45000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1410150262,80,0,1,1,45000,45000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1410150262,81,0,1,1,45000,45000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1410150262,84,0,1,1,45000,45000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1410150262,84,0,1,1,45000,45000,５０％ＯＦＦ         ,2006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1410150262,92,0,1,1,45000,45000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1420155182,27,0,1,1,33000,33000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1420155182,32,0,1,1,33000,33000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1420155211,0,0,1,1,39000,39000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1420155211,20,0,1,1,39000,39000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1420155211,80,0,1,1,39000,39000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1420155471,40,0,1,1,39000,39000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1420155471,40,0,1,1,39000,39000,５０％ＯＦＦ         ,2006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1420155471,68,0,1,1,39000,39000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1420155472,40,0,1,1,45000,45000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1510170001,0,0,1,1,25000,25000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1510170001,0,0,2,1,25000,25000,５０％ＯＦＦ         ,2006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1510170001,11,0,1,1,25000,25000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1510170001,11,0,2,1,25000,25000,５０％ＯＦＦ         ,2006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1510170001,27,0,1,1,25000,25000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1510170001,27,0,2,1,25000,25000,５０％ＯＦＦ         ,2006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1510170001,41,0,1,1,25000,25000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1510170001,41,0,2,1,25000,25000,５０％ＯＦＦ         ,2006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1510170001,80,0,1,1,25000,25000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1510170001,80,0,2,1,25000,25000,５０％ＯＦＦ         ,2006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1510170051,0,0,1,1,35000,35000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1510170051,20,0,1,1,35000,35000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1510170051,41,0,1,1,35000,35000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1510170052,0,0,1,1,38000,38000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1510170052,0,0,1,1,38000,38000,５０％ＯＦＦ         ,2006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1510170052,20,0,1,1,38000,38000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1510170052,41,0,1,1,38000,38000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1510170282,0,0,1,1,38000,38000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1510170282,20,0,1,1,38000,38000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1510170341,0,0,1,1,30000,30000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1510170341,0,0,1,1,30000,30000,５０％ＯＦＦ         ,2006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1510170341,23,0,1,1,30000,30000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1510170341,23,0,1,1,30000,30000,５０％ＯＦＦ         ,2006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1510170341,30,0,1,1,30000,30000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1510170341,30,0,1,1,30000,30000,５０％ＯＦＦ         ,2006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1510170341,60,0,1,1,30000,30000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1510170341,80,0,1,1,30000,30000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1510170341,80,0,1,1,30000,30000,５０％ＯＦＦ         ,2006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1510170342,0,0,1,1,38000,38000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1510170342,23,0,1,1,38000,38000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1510170342,23,0,1,1,38000,38000,５０％ＯＦＦ         ,2006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1510170342,30,0,1,1,38000,38000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1510170342,60,0,1,1,38000,38000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1510170342,80,0,1,1,38000,38000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1510170701,0,0,1,1,33000,33000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1510170701,0,0,4,1,33000,33000,５０％ＯＦＦ         ,2006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1510170701,11,0,1,1,33000,33000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1510170701,11,0,4,1,33000,33000,５０％ＯＦＦ         ,2006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1510170701,22,0,1,1,33000,33000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1510170701,22,0,4,1,33000,33000,５０％ＯＦＦ         ,2006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1510170701,25,0,1,1,33000,33000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1510170701,25,0,4,1,33000,33000,５０％ＯＦＦ         ,2006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1510170701,41,0,1,1,33000,33000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1510170701,41,0,4,1,33000,33000,５０％ＯＦＦ         ,2006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1510170701,46,0,1,1,33000,33000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1510170701,46,0,4,1,33000,33000,５０％ＯＦＦ         ,2006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1510170701,80,0,1,1,33000,33000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1510170701,80,0,4,1,33000,33000,５０％ＯＦＦ         ,2006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1510170702,0,0,1,1,35000,35000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1510170702,0,0,4,1,35000,35000,５０％ＯＦＦ         ,2006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1510170702,11,0,1,1,35000,35000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1510170702,11,0,4,1,35000,35000,５０％ＯＦＦ         ,2006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1510170702,22,0,1,1,35000,35000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1510170702,22,0,4,1,35000,35000,５０％ＯＦＦ         ,2006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1510170702,25,0,1,1,35000,35000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1510170702,25,0,4,1,35000,35000,５０％ＯＦＦ         ,2006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1510170702,41,0,1,1,35000,35000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1510170702,41,0,4,1,35000,35000,５０％ＯＦＦ         ,2006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1510170702,46,0,1,1,35000,35000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1510170702,46,0,4,1,35000,35000,５０％ＯＦＦ         ,2006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1510170702,80,0,1,1,35000,35000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10391,ＳＴ博多阪急　　　　　　　　　　　　　　　　　　　　　　　　,3,1510170702,80,0,4,1,35000,35000,５０％ＯＦＦ         ,2006,SYSTEM,20150610
10,14392,20150704,39,10393,ＳＴＲ博多アミュプラザ博多　　　　　　　　　　　　　　　　　,3,1220115481,23,0,1,1,25000,25000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10393,ＳＴＲ博多アミュプラザ博多　　　　　　　　　　　　　　　　　,3,1320135281,20,0,2,1,45000,45000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10393,ＳＴＲ博多アミュプラザ博多　　　　　　　　　　　　　　　　　,3,1410150261,0,0,1,1,39000,39000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10393,ＳＴＲ博多アミュプラザ博多　　　　　　　　　　　　　　　　　,3,1410150261,20,0,1,1,39000,39000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10393,ＳＴＲ博多アミュプラザ博多　　　　　　　　　　　　　　　　　,3,1410150261,20,0,1,1,39000,39000,５０％ＯＦＦ         ,2006,SYSTEM,20150610
10,14392,20150704,39,10393,ＳＴＲ博多アミュプラザ博多　　　　　　　　　　　　　　　　　,3,1410150261,21,0,1,1,39000,39000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10393,ＳＴＲ博多アミュプラザ博多　　　　　　　　　　　　　　　　　,3,1410150261,22,0,1,1,39000,39000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10393,ＳＴＲ博多アミュプラザ博多　　　　　　　　　　　　　　　　　,3,1410150261,41,0,1,1,39000,39000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10393,ＳＴＲ博多アミュプラザ博多　　　　　　　　　　　　　　　　　,3,1410150261,60,0,1,1,39000,39000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10393,ＳＴＲ博多アミュプラザ博多　　　　　　　　　　　　　　　　　,3,1410150261,60,0,1,1,39000,39000,５０％ＯＦＦ         ,2006,SYSTEM,20150610
10,14392,20150704,39,10393,ＳＴＲ博多アミュプラザ博多　　　　　　　　　　　　　　　　　,3,1410150261,81,0,1,1,39000,39000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10393,ＳＴＲ博多アミュプラザ博多　　　　　　　　　　　　　　　　　,3,1410150261,81,0,1,1,39000,39000,５０％ＯＦＦ         ,2006,SYSTEM,20150610
10,14392,20150704,39,10393,ＳＴＲ博多アミュプラザ博多　　　　　　　　　　　　　　　　　,3,1410150261,84,0,1,1,39000,39000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10393,ＳＴＲ博多アミュプラザ博多　　　　　　　　　　　　　　　　　,3,1410150261,84,0,1,1,39000,39000,５０％ＯＦＦ         ,2006,SYSTEM,20150610
10,14392,20150704,39,10393,ＳＴＲ博多アミュプラザ博多　　　　　　　　　　　　　　　　　,3,1410150262,10,0,1,1,45000,45000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10393,ＳＴＲ博多アミュプラザ博多　　　　　　　　　　　　　　　　　,3,1410150262,10,0,2,1,45000,45000,５０％ＯＦＦ         ,2006,SYSTEM,20150610
10,14392,20150704,39,10393,ＳＴＲ博多アミュプラザ博多　　　　　　　　　　　　　　　　　,3,1410150262,20,0,1,1,45000,45000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10393,ＳＴＲ博多アミュプラザ博多　　　　　　　　　　　　　　　　　,3,1410150262,20,0,1,1,45000,45000,５０％ＯＦＦ         ,2006,SYSTEM,20150610
10,14392,20150704,39,10393,ＳＴＲ博多アミュプラザ博多　　　　　　　　　　　　　　　　　,3,1410150262,21,0,1,1,45000,45000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10393,ＳＴＲ博多アミュプラザ博多　　　　　　　　　　　　　　　　　,3,1410150262,21,0,1,1,45000,45000,５０％ＯＦＦ         ,2006,SYSTEM,20150610
10,14392,20150704,39,10393,ＳＴＲ博多アミュプラザ博多　　　　　　　　　　　　　　　　　,3,1410150262,30,0,1,1,45000,45000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10393,ＳＴＲ博多アミュプラザ博多　　　　　　　　　　　　　　　　　,3,1410150262,30,0,1,1,45000,45000,５０％ＯＦＦ         ,2006,SYSTEM,20150610
10,14392,20150704,39,10393,ＳＴＲ博多アミュプラザ博多　　　　　　　　　　　　　　　　　,3,1410150262,41,0,1,1,45000,45000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10393,ＳＴＲ博多アミュプラザ博多　　　　　　　　　　　　　　　　　,3,1410150262,41,0,1,1,45000,45000,５０％ＯＦＦ         ,2006,SYSTEM,20150610
10,14392,20150704,39,10393,ＳＴＲ博多アミュプラザ博多　　　　　　　　　　　　　　　　　,3,1410150262,60,0,1,1,45000,45000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10393,ＳＴＲ博多アミュプラザ博多　　　　　　　　　　　　　　　　　,3,1410150262,84,0,1,1,45000,45000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10393,ＳＴＲ博多アミュプラザ博多　　　　　　　　　　　　　　　　　,3,1410150262,84,0,1,1,45000,45000,５０％ＯＦＦ         ,2006,SYSTEM,20150610
10,14392,20150704,39,10393,ＳＴＲ博多アミュプラザ博多　　　　　　　　　　　　　　　　　,3,1410150262,92,0,1,1,45000,45000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10393,ＳＴＲ博多アミュプラザ博多　　　　　　　　　　　　　　　　　,3,1420155182,32,0,1,1,33000,33000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10393,ＳＴＲ博多アミュプラザ博多　　　　　　　　　　　　　　　　　,3,1420155211,0,0,1,1,39000,39000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10393,ＳＴＲ博多アミュプラザ博多　　　　　　　　　　　　　　　　　,3,1420155211,20,0,1,1,39000,39000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10393,ＳＴＲ博多アミュプラザ博多　　　　　　　　　　　　　　　　　,3,1420155211,80,0,1,1,39000,39000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10393,ＳＴＲ博多アミュプラザ博多　　　　　　　　　　　　　　　　　,3,1420155471,40,0,1,1,39000,39000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10393,ＳＴＲ博多アミュプラザ博多　　　　　　　　　　　　　　　　　,3,1420155471,40,0,1,1,39000,39000,５０％ＯＦＦ         ,2006,SYSTEM,20150610
10,14392,20150704,39,10393,ＳＴＲ博多アミュプラザ博多　　　　　　　　　　　　　　　　　,3,1420155471,68,0,1,1,39000,39000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10393,ＳＴＲ博多アミュプラザ博多　　　　　　　　　　　　　　　　　,3,1420155472,40,0,1,1,45000,45000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10393,ＳＴＲ博多アミュプラザ博多　　　　　　　　　　　　　　　　　,3,1510170001,0,0,1,1,25000,25000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10393,ＳＴＲ博多アミュプラザ博多　　　　　　　　　　　　　　　　　,3,1510170001,0,0,2,1,25000,25000,５０％ＯＦＦ         ,2006,SYSTEM,20150610
10,14392,20150704,39,10393,ＳＴＲ博多アミュプラザ博多　　　　　　　　　　　　　　　　　,3,1510170001,11,0,1,1,25000,25000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10393,ＳＴＲ博多アミュプラザ博多　　　　　　　　　　　　　　　　　,3,1510170001,11,0,2,1,25000,25000,５０％ＯＦＦ         ,2006,SYSTEM,20150610
10,14392,20150704,39,10393,ＳＴＲ博多アミュプラザ博多　　　　　　　　　　　　　　　　　,3,1510170001,27,0,1,1,25000,25000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10393,ＳＴＲ博多アミュプラザ博多　　　　　　　　　　　　　　　　　,3,1510170001,27,0,2,1,25000,25000,５０％ＯＦＦ         ,2006,SYSTEM,20150610
10,14392,20150704,39,10393,ＳＴＲ博多アミュプラザ博多　　　　　　　　　　　　　　　　　,3,1510170001,41,0,1,1,25000,25000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10393,ＳＴＲ博多アミュプラザ博多　　　　　　　　　　　　　　　　　,3,1510170001,41,0,2,1,25000,25000,５０％ＯＦＦ         ,2006,SYSTEM,20150610
10,14392,20150704,39,10393,ＳＴＲ博多アミュプラザ博多　　　　　　　　　　　　　　　　　,3,1510170001,80,0,1,1,25000,25000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10393,ＳＴＲ博多アミュプラザ博多　　　　　　　　　　　　　　　　　,3,1510170001,80,0,2,1,25000,25000,５０％ＯＦＦ         ,2006,SYSTEM,20150610
10,14392,20150704,39,10393,ＳＴＲ博多アミュプラザ博多　　　　　　　　　　　　　　　　　,3,1510170051,20,0,1,1,35000,35000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10393,ＳＴＲ博多アミュプラザ博多　　　　　　　　　　　　　　　　　,3,1510170051,41,0,1,1,35000,35000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10393,ＳＴＲ博多アミュプラザ博多　　　　　　　　　　　　　　　　　,3,1510170052,0,0,1,1,38000,38000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10393,ＳＴＲ博多アミュプラザ博多　　　　　　　　　　　　　　　　　,3,1510170052,20,0,1,1,38000,38000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10393,ＳＴＲ博多アミュプラザ博多　　　　　　　　　　　　　　　　　,3,1510170052,41,0,1,1,38000,38000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10393,ＳＴＲ博多アミュプラザ博多　　　　　　　　　　　　　　　　　,3,1510170282,0,0,1,1,38000,38000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10393,ＳＴＲ博多アミュプラザ博多　　　　　　　　　　　　　　　　　,3,1510170282,20,0,1,1,38000,38000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10393,ＳＴＲ博多アミュプラザ博多　　　　　　　　　　　　　　　　　,3,1510170341,0,0,1,1,30000,30000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10393,ＳＴＲ博多アミュプラザ博多　　　　　　　　　　　　　　　　　,3,1510170341,0,0,1,1,30000,30000,５０％ＯＦＦ         ,2006,SYSTEM,20150610
10,14392,20150704,39,10393,ＳＴＲ博多アミュプラザ博多　　　　　　　　　　　　　　　　　,3,1510170341,23,0,1,1,30000,30000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10393,ＳＴＲ博多アミュプラザ博多　　　　　　　　　　　　　　　　　,3,1510170341,23,0,1,1,30000,30000,５０％ＯＦＦ         ,2006,SYSTEM,20150610
10,14392,20150704,39,10393,ＳＴＲ博多アミュプラザ博多　　　　　　　　　　　　　　　　　,3,1510170341,30,0,1,1,30000,30000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10393,ＳＴＲ博多アミュプラザ博多　　　　　　　　　　　　　　　　　,3,1510170341,30,0,1,1,30000,30000,５０％ＯＦＦ         ,2006,SYSTEM,20150610
10,14392,20150704,39,10393,ＳＴＲ博多アミュプラザ博多　　　　　　　　　　　　　　　　　,3,1510170341,60,0,1,1,30000,30000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10393,ＳＴＲ博多アミュプラザ博多　　　　　　　　　　　　　　　　　,3,1510170341,80,0,1,1,30000,30000,５０％ＯＦＦ         ,1006,SYSTEM,20150610
10,14392,20150704,39,10393,ＳＴＲ博多アミュプラザ博多　　　　　　　　　　　　　　　　　,3,1510170341,80,0,1,1,30000,30000,５０％ＯＦＦ         ,2006,SYSTEM,20150610
